id,player_name
8559,Yakubu Aiyegbeni
3634,Ian Harte
3877,Lee Bowyer
19112,Christian Gentner
48298,Lars Stindl
38410,Daniel Caligiuri
3473,Thomas Sorensen
9354,Sejad Salihovic
60632,Theodor Gebre Selassie
81460,Nolan Roux
109504,Robbie Earle
3242,Mark Viduka
22165,Charles N'Zogbia
6237,Stefan Kiessling
719927,Javier Hernandez
18909,Jimmy Briand
36182,Max Kruse
3146,Shay Given
3123,Muzzy Izzet
28328,Julien Feret
3692,Jussi Jaaskelainen
113707,Remy Cabella
78082,Cheick Diabate
31835,Mark Noble
103565,Wahbi Khazri
22628,Benoit Costil
77826,Ryad Boudebouz
27577,Clint Dempsey
85352,Yunus Malli
107792,Tony Cottee
1784,Rene Adler
9218,Matthew Taylor
4114,Kevin Davies
1565,Alexander Meier
4175,Shaka Hislop
31159,Martin Harnik
3880,Don Hutchison
3860,Hermann Hreidarsson
46580,Andrej Kramaric
4243,David Dunn
174094,Morgan Sanson
2953,Paul Scharner
16624,Marcell Jansen
4135,Kevin Kilbane
42783,Andre Hahn
98349,Romain Hamouma
104904,Ruel Fox
187492,Julian Brandt
79642,Shinji Okazaki
