id,player_name
1,Lionel Messi
2,Cristiano Ronaldo
3,Luis Suarez
4,Kylian Mbappe
5,Neymar
6,Wayne Rooney
7,Erling Haaland
8,Sergio Aguero
9,David Beckham
10,Sergio Ramos
