id,player_name
18912,Yoann Gourcuff
3202,Kolo Toure
3966,Djibril Cisse
9828,Ricardo Carvalho
104897,David Ginola
3514,Henrik Larsson
33706,Nani
44779,Diego Costa
106917,Gary Pallister
26802,Asamoah Gyan
116156,Gordon Strachan
92213,Dean Saunders
3513,Marc Overmars
75999,Gerhard Hanappi
115055,Mario Coluna
4,Youri Djorkaeff
3188,Sylvain Wiltord
3700,Frederic Kanoute
136482,Sandor Kocsis
32467,Ivan Rakitic
108704,Ronnie Hellstrom
130986,Wilfried Van Moer
145344,Sandro Mazzola
117756,Pat Jennings
128882,Franco Causio
72348,Rainer Bonhof
76003,Bruno Pezzey
7940,Ronald Koeman
816137,Juninho
27972,Philippe Albert
95378,Jean-Marie Pfaff
39667,Brian Laudrup
5980,Luca Toni
135784,Roberto Bettega
15378,Andrey Arshavin
216070,Lajos Tichy
3143,Juan Sebastian Veron
200633,Geoff Hurst
116678,Alessandro Altobelli
56,Oliver Bierhoff
3623,Pauleta
139208,Virgil van Dijk
7601,Luis Enrique
4673,Wesley Sneijder
3216,Milan Baros
15951,Dani Alves
5485,Papa Bouba Diop
916,Christian Ziege
5299,Ludovic Giuly
3165,Cris
54928,Diego Godin
7531,Fernando Morientes
7603,Gaizka Mendieta
3597,Jamie Carragher
237384,Ivan Kolev
135908,Alan Ball
143337,Ove Kindvall
141046,Wlodzimierz Lubanski
128892,Giancarlo Antognoni
165411,Liam Brady
145788,Glenn Hysen
4168,Clarence Seedorf
4171,Alessandro Nesta
101385,Chris Waddle
34495,Adriano
247031,Danny Blanchflower
135271,John Wark
164770,Raphael Varane
15511,Robinho
72380,Helmut Haller
39153,Gonzalo Higuain
134941,Ralf Edstrom
117613,Michel
31571,Jose Altafini
234580,Georgi Asparuhov
116155,Graeme Souness
97158,Hansi Muller
95374,Soren Lerby
3501,Stephane Chapuisat
3624,Rui Costa
5821,Filippo Inzaghi
7920,Luis Garcia
136476,Jozsef Bozsik
101108,Manuel Amoros
5757,Gianluca Zambrotta
7594,Carles Puyol
105470,Alisson
4226,Fabrizio Ravanelli
141964,Jan Tomaszewski
26541,Bebeto
216051,Igor Chislenko
17364,Walter Schachner
87902,Pierre Littbarski
8013,Robert Prosinecki
22412,Julio Cesar Soares
118167,Erwin Vandenbergh
116735,Daniel Passarella
45026,Rui Patricio
7717,Jose Antonio Reyes
10000,Des Walker
9822,Maniche
3568,Junichi Inamoto
117192,Mark Hateley
117496,Dominique Rocheteau
8141,Julio Salinas
56416,Dries Mertens
275601,Eduard Streltsov
289572,Jef Jurion
97870,Dragoslav Sekularac
215698,Andrej Kvasnak
237754,Janos Gorocs
181147,Louis Pilot
224010,Mario Corso
212747,Billy Bremner
130302,Trevor Brooking
133796,Dudu Georgescu
130072,Zdenek Nehoda
70537,Morten Olsen
101040,Oleksiy Mykhaylychenko
197,Stefan Effenberg
3994,Roy Makaay
3854,Juan Roman Riquelme
21654,Martin Dahlin
121483,Jan Oblak
584,Krasimir Balakov
5813,Gennaro Gattuso
75553,Didier Deschamps
3910,Gregory Coupet
4169,Jon Dahl Tomasson
206050,Paulo Dybala
85288,Isco
116754,Walter Zenga
182042,Agne Simonsson
153195,Jose Augusto
215716,Milan Galic
116138,Jesper Olsen
174158,Nils Liedholm
142892,Jurgen Croy
60800,Antonin Panenka
130319,Trevor Francis
96198,Dieter Muller
13761,Klaus Allofs
3519,Ronald de Boer
237804,Karoly Sandor
102785,Josip Skoblar
216052,Janos Farkas
215894,Angelo Domenghini
95133,Branko Oblak
135088,Juan Manuel Asensi
135637,Rene van de Kerkhof
85456,Horst Hrubesch
135084,Luis Arconada
37515,Vladimir Petrovic
116698,Bruno Conti
117490,Maxime Bossis
102705,Safet Susic
101114,Luis Fernandez
210,Bixente Lizarazu
3418,Claudio Lopez
215697,Viliam Schrojf
76008,Ernst Ocwirk
6102,Hasan Sas
3571,Alen Boksic
246924,Gunnar Gren
176222,Harry Gregg
7565,Roberto Ayala
328,Tony Yeboah
13806,Karl-Heinz Riedle
19981,Javier Mascherano
72351,Uli Hoeness
8538,Tiago Mendes
135645,Johnny Rep
117220,Jozef Mlynarczyk
151247,Valentin Ivanov
5985,Gianluca Pagliuca
286,Marc Wilmots
117633,Socrates
18944,Gerard Pique
200635,Martin Peters
97912,Wlodzimierz Smolarek
117193,Glenn Hoddle
102583,Rai
5879,Adrian Mutu
179147,Jose Aguas
102502,Jack Charlton
215694,Ladislav Novak
237180,Luis del Sol
215775,Slava Metreveli
129715,Horst Nemec
176910,Franny Lee
165363,Mimis Domazos
236049,Nestor Combin
94086,Willi Schulz
211556,Antal Dunai
178157,Murtaz Khurtsilava
142888,Piet Keizer
244803,Tommy Gemmell
229539,Terry Cooper
97301,Jupp Heynckes
142901,Hans-Jurgen Kreische
142872,Ruud Geels
141759,Jean-Marc Guillou
145555,Barry Hulshoff
142684,Gordon McQueen
133002,Marian Masny
118155,Eric Gerets
72271,Manfred Kaltz
108301,Torbjorn Nilsson
128983,Gerard Janvion
78249,Herbert Prohaska
89555,Uli Stielike
141758,Dominique Bathenay
115064,Fernando Gomes
132985,Ladislav Vizek
71378,Hans-Peter Briegel
102301,Dimitris Saravakos
117378,Anatoliy Demyanenko
79561,Guido Buchwald
101021,Oleh Kuznetsov
68204,Roberto Mancini
13804,Rune Bratseth
81554,Flemming Povlsen
3526,Giuseppe Signori
424531,Thomas Hassler
89545,Zvonimir Boban
3500,Sonny Anderson
1536,Paulo Sousa
13234,Zlatko Zahovic
5769,Francesco Toldo
198,Giovane Elber
742320,Mario Jardel
4191,Ruben Baraja
3411,Pablo Aimar
156145,Laszlo Kubala
181881,Jim Baxter
3520,Pierre van Hooijdonk
13241,Finidi George
171149,Ricardo Zamora
229598,Jose Nasazzi
137457,Jose Santamaria
174159,Cesare Maldini
5875,Hidetoshi Nakata
74229,Koke
5352,Mahamadou Diarra
3420,Karel Poborsky
100483,Max Morlock
117188,Viv Anderson
3429,Kennet Andersson
233763,Anatoliy Byshovets
3415,Marcelo Salas
245244,Roger Piantoni
7800,Jose Luis Caminero
19082,Luis Fabiano
39983,Leonardo Bonucci
9867,Theodoros Zagorakis
171148,Antoni Ramallets
247015,Ivor Allchurch
215778,Viktor Ponedelnik
142691,Archie Gemmill
213704,Florea Dumitrache
95823,Heinz Flohe
127708,Roland Sandberg
84173,Klaus Fischer
133921,Arie Haan
72344,Joachim Streich
122150,Silviu Lung
97184,Didier Six
116744,Marco Tardelli
1445,Andreas Kopke
5843,Dino Baggio
92130,John Jensen
5937,Cafu
215424,Charles Antenen
247858,Giampiero Boniperti
246990,Lennart Skoglund
