id,player_name
35518,David Silva
29241,Thiago Silva
406638,Oliver Skipp
204069,Milan Skriniar
103427,Chris Smalling
91845,Heung-min Son
74857,Marc-Andre ter Stegen
4311,Maarten Stekelenburg
134425,Raheem Sterling
186590,John Stones
47082,Daniel Sturridge
44352,Luis Suarez (1987)
40995,Neven Subotic
44058,Wojciech Szczesny
3160,John Terry
303254,Fikayo Tomori
7767,Fernando Torres
16635,Juanfran Torres
5958,Francesco Totti
3202,Kolo Toure
7589,Victor Valdes
369081,Federico Valverde
164770,Raphael Varane
221316,Lucas Vazquez
111195,Joel Veltman
15904,Thomas Vermaelen
102558,Marco Verratti
43250,Jan Vertonghen
37666,Arturo Vidal
3183,Patrick Vieira
33713,Theo Walcott
95424,Kyle Walker
477758,Aaron Wan-Bissaka
1082850,Deivid Washington
26,Roman Weidenfeller
67063,Danny Welbeck
249126,Harry Winks
14086,Ashley Young
550108,Nicola Zalewski
1161,Javier Zanetti
203853,Oleksandr Zinchenko
22412,Julio Cesar Soares
